start	end	text	sentence_id
409.0926279296875	409.2726279296875	Alls	90
409.2926279296875	409.3326279296875	the	90
409.3526279296875	409.5826279296875	monkey	90
409.5826279296875	409.7126279296874	did	90
409.6926279296875	409.7826279296875	is	90
409.8226279296875	409.9926279296875	press	90
410.0126279296875	410.0726279296875	the	90
410.0726279296875	410.3126279296875	button	90
411.2176279296875	411.7076279296875	Wikipedia	91
411.6676279296875	411.9676279296875	includes	91
412.0076279296875	412.0376279296875	a	91
412.1176279296875	412.3076279296875	note	91
412.3476279296875	412.5476279296875	below	91
412.5676279296875	412.6476279296875	the	91
412.6676279296875	413.1476279296875	photo	91
413.2276279296875	413.4176279296875	which	91
413.4376279296875	413.8976279296875	reads	91
414.1976279296875	414.5476279296875	quote	91
415.0376279296875	415.2276279296875	This	92
415.2476279296875	415.5376279296875	file	92
415.5976279296875	415.6676279296875	is	92
415.6876279296875	415.7676279296875	in	92
415.7676279296875	415.8476279296875	the	92
415.8676279296875	416.1776279296875	public	92
416.1776279296875	416.7476279296875	domain	92
417.0476279296875	417.7276279296875	because	92
417.9276279296875	418.0976279296875	as	92
418.1176279296875	418.1776279296875	the	92
418.2376279296875	418.3876279296875	work	92
418.4076279296875	418.4676279296875	of	92
418.5076279296875	418.5376279296875	a	92
418.5976279296875	419.1076279296875	nonhuman	92
419.1076279296875	419.5976279296875	animal	92
419.9876279296875	420.0476279296875	it	92
420.1476279296875	420.2776279296874	has	92
420.3176279296875	420.4376279296875	no	92
420.5376279296875	420.8076279296875	human	92
420.8676279296875	421.2876279296875	author	92
421.3276279296875	421.4276279296875	in	92
421.4676279296875	421.6576279296875	whom	92
421.6776279296875	422.1276279296875	copyright	92
422.1876279296875	422.2876279296875	is	92
422.2876279296875	422.7676279296875	vested	92
424.0876279296874	424.2576279296875	This	93
424.2776279296874	424.6576279296875	decision	93
424.6976279296875	424.7776279296874	of	93
424.7976279296875	425.6276279296875	Wikipedia	93
424.7976279296875	425.6276279296875	's	93
425.9776279296875	426.1076279296875	to	93
426.1076279296875	426.4576279296875	declare	94
426.4776279296875	426.5676279296875	the	94
426.5676279296875	426.8976279296875	photo	94
426.9176279296875	427.2876279296875	public	94
427.2876279296875	427.8476279296875	domain	94
428.4476279296875	428.7376279296875	that	94
428.8176279296875	428.9476279296875	was	94
428.9476279296875	429.0476279296875	the	94
429.1076279296875	429.4076279296875	opening	94
429.4476279296875	429.8576279296875	volley	94
429.9376279296875	430.0176279296875	in	94
430.0176279296875	430.0776279296875	the	94
430.1176279296875	430.4076279296875	monkey	94
430.4476279296875	430.7876279296875	selfie	94
430.8476279296875	431.1476279296875	battle	94
431.1876279296875	431.2776279296874	to	94
431.2976279296875	431.7176279296875	come	94
432.6176279296875	432.6476279296875	It	95
432.6076279296875	432.6976279296875	was	95
432.7176279296875	432.7576279296875	the	95
432.8176279296875	433.0476279296875	moment	95
433.1076279296875	433.2276279296875	when	95
433.2276279296875	433.4376279296875	mother	95
433.5176279296875	433.8276279296875	nature	95
433.8276279296875	433.9376279296875	was	95
433.9776279296875	434.2276279296875	shoved	95
434.2276279296875	434.7076279296875	aside	95
434.8276279296875	434.9376279296875	and	95
434.9776279296875	435.2876279296875	human	95
435.2876279296875	435.7376279296875	nature	95
436.2476279296875	436.3276279296875	with	95
436.3676279296875	436.4676279296875	its	95
436.5076279296875	436.9976279296875	overstuffed	95
437.0376279296875	437.4476279296875	baggage	95
437.4476279296875	437.5576279296875	of	95
437.5776279296875	437.9876279296875	laws	95
438.0276279296874	438.1376279296875	and	95
438.1376279296875	438.6576279296875	opinions	95
438.7176279296875	438.8276279296875	and	95
438.8076279296875	439.5976279296875	domination	95
439.9976279296875	440.1276279296875	took	96
440.1676279296875	440.1976279296875	a	96
440.2576279296875	440.5076279296875	seat	96
447.4276279296875	447.6776279296875	David	97
447.7176279296875	447.8276279296875	went	97
447.8676279296875	447.9276279296875	on	97
447.9676279296875	448.0476279296875	the	97
448.0676279296875	448.5876279296874	offensive	97
448.9576279296875	449.2876279296875	assembled	97
449.3076279296875	449.3576279296875	a	97
449.3976279296875	449.5476279296875	team	97
449.6076279296875	449.6776279296875	of	97
449.7376279296875	450.2876279296875	lawyers	97
450.3676279296875	450.6376279296875	studied	97
450.6776279296875	450.7876279296875	up	97
450.7876279296875	450.8976279296875	on	97
450.8976279296875	451.3676279296875	copyright	97
451.4476279296875	451.7276279296875	law	97
452.1876279296875	452.2876279296875	He	98
452.3076279296875	452.4476279296875	even	98
452.4876279296875	452.6476279296875	looked	98
452.6876279296875	452.8076279296875	into	98
452.8276279296875	453.1276279296875	finding	98
453.1476279296875	453.3976279296875	venture	98
453.4576279296875	454.0676279296875	capitalists	98
454.0676279296875	454.1676279296875	to	98
454.1676279296875	454.3576279296875	fund	98
454.3776279296875	454.4076279296875	a	98
454.4476279296875	454.8376279296874	lawsuit	98
454.8776279296875	455.1276279296875	against	98
455.1676279296875	455.8176279296875	Wikipedia	98
456.8076279296875	457.3976279296875	Wikimedia	99
457.8576279296875	458.1076279296875	that	99
457.8576279296875	458.1076279296875	's	99
458.1076279296875	458.1976279296875	the	99
458.2376279296875	458.6676279296875	foundation	99
458.6676279296875	458.7976279296875	that	99
458.8176279296875	459.0376279296875	owns	99
459.0576279296875	459.6776279296875	Wikipedia	99
460.2476279296875	460.3476279296875	they	99
460.3676279296875	460.5476279296875	just	99
460.5476279296875	460.6776279296875	gave	99
460.6976279296875	460.8176279296875	him	99
460.8176279296875	460.8876279296875	the	99
460.9076279296875	461.2576279296875	finger	99
462.0276279296874	462.1776279296875	This	100
462.1776279296875	462.2776279296874	was	100
462.3176279296875	462.4176279296875	at	100
462.4176279296875	462.5276279296874	their	100
462.5476279296875	462.7076279296875	big	100
462.7076279296875	463.1176279296875	conference	100
463.1376279296875	463.2276279296875	in	100
463.2476279296875	463.7076279296875	London	100
464.0676279296875	464.2276279296875	It	101
464.0676279296875	464.2276279296875	's	101
464.2276279296875	464.3776279296875	called	101
464.3976279296875	465.1776279296875	Wikimania	101
465.9576279296875	466.0276279296874	One	102
466.0676279296875	466.1376279296875	of	102
466.0876279296874	466.1376279296875	the	102
466.1776279296875	466.6676279296875	founders	102
466.7476279296875	466.9676279296875	Jimmy	102
467.0276279296874	467.2976279296875	Wales	102
467.3176279296875	467.4576279296875	was	102
467.4576279296875	467.7176279296875	there	102
468.1282279296875	468.2782279296875	I	103
468.3182279296875	468.6082279296875	soon	103
468.6082279296875	468.7382279296874	got	103
468.7782279296875	468.8882279296875	to	103
468.9282279296875	469.1582279296875	know	103
469.2182279296875	469.3982279296875	from	103
469.4382279296875	469.5382279296875	the	103
469.7182279296875	469.8782279296875	good	103
469.9182279296875	470.5482279296874	Wikipedians	103
470.6282279296875	470.7982279296874	out	103
470.7982279296874	471.0582279296875	there	103
471.6782279296875	471.9282279296875	that	103
471.9282279296875	472.1782279296875	Jimmy	103
472.1982279296875	472.7982279296874	Wales	103
472.8982279296875	473.2082279296875	and	103
473.3382279296875	473.5282279296875	many	103
473.5482279296874	473.6082279296875	of	103
473.6082279296875	473.6682279296875	the	103
473.6682279296875	474.3082279296875	delegates	103
474.3482279296875	474.5782279296875	were	103
474.6182279296875	474.9482279296875	mocking	103
474.9882279296874	475.2382279296874	me	103
475.5582279296875	475.9582279296875	by	103
476.8682279296875	477.2382279296874	printing	103
477.2582279296875	477.4282279296875	out	103
477.4682279296875	477.6982279296875	my	103
477.6982279296875	477.9682279296875	image	103
478.0482279296874	478.2682279296875	on	103
478.4882279296874	478.7182279296875	great	103
478.7182279296875	478.8682279296875	big	103
478.9382279296875	479.4582279296875	boards	103
479.5182279296875	479.6482279296875	that	103
479.6482279296875	479.6882279296875	it	103
479.8082279296875	479.8982279296875	was	103
479.9382279296875	480.2182279296875	placed	103
480.2982279296874	480.3982279296875	all	103
480.4982279296875	480.5982279296875	over	103
480.6382279296875	480.9682279296875	the	103
481.4182279296875	481.9482279296875	conference	103
482.0082279296875	482.7082279296875	facility	103
483.1782279296875	483.4882279296874	And	104
483.4882279296874	483.6782279296875	Jimmy	104
483.7382279296874	484.0782279296875	Wales	104
484.1182279296875	484.2082279296875	and	104
484.4582279296875	484.5682279296875	and	104
484.5682279296875	484.9282279296875	various	104
484.9682279296875	485.1182279296875	other	104
485.1182279296875	485.5282279296875	people	104
485.5282279296875	485.9182279296875	were	104
485.9782279296875	486.8082279296875	encouraging	104
486.8082279296875	486.8782279296875	the	104
486.8782279296875	487.4882279296874	delegates	104
487.5082279296875	487.6282279296875	to	104
487.6682279296875	488.0582279296875	take	104
488.4582279296875	489.1982279296875	selfies	104
489.5582279296875	489.6582279296875	with	104
489.6982279296875	489.8582279296875	my	104
489.9182279296875	490.3482279296875	selfie	104
490.7368279296875	490.8568279296875	That	105
490.7368279296875	490.8568279296875	's	105
490.8968279296875	491.0368279296875	just	105
491.1168279296875	491.3968279296875	mean	105
491.1258279296875	491.2158279296875	There	106
491.2358279296875	491.3158279296875	was	106
491.3558279296875	491.4558279296875	quite	106
491.4958279296875	491.5258279296875	a	106
491.5658279296875	491.7158279296875	few	106
491.7558279296875	491.7958279296875	of	106
491.8558279296875	491.9658279296875	these	106
492.0058279296875	492.3158279296875	images	106
492.3958279296874	492.6858279296875	around	106
492.6858279296875	492.7558279296875	the	106
492.7958279296875	493.0658279296875	place	106
493.0858279296875	493.1758279296875	on	106
493.1958279296875	493.3158279296875	the	106
493.3358279296875	493.7558279296875	internet	106
493.7558279296875	493.8958279296874	but	106
493.9758279296875	494.1158279296875	but	106
494.1158279296875	494.1858279296875	the	106
494.1858279296875	494.4258279296875	one	106
494.4458279296875	494.5858279296875	with	106
494.6658279296875	494.8258279296875	with	106
494.8458279296875	495.0658279296875	Jimmy	106
495.1058279296875	495.4458279296875	Wales	106
495.4858279296875	495.6358279296875	is	106
495.6558279296875	496.3658279296875	particularly	106
496.4058279296875	497.1158279296875	odious	106
497.7458279296875	498.1658279296875	Um	107
497.9006279296875	498.0506279296875	Wait	107
498.0906279296875	498.1406279296874	I	107
498.1806279296875	498.3306279296875	wanna	107
498.3906279296874	498.5306279296875	look	107
498.5506279296875	498.6906279296875	that	107
498.7306279296875	498.8706279296875	up	107
498.8906279296874	499.0806279296875	really	107
499.1206279296875	499.4706279296875	fast	107
499.4906279296875	499.6606279296875	here	107
505.2168279296875	505.5668279296875	Uhuh	108
505.3638279296875	505.4438279296875	Here	108
505.4838279296875	505.5638279296875	we	108
505.6038279296875	505.7838279296875	go	108
505.8238279296875	505.9338279296875	Oh	109
506.0138279296875	506.1338279296874	yeah	109
506.1738279296875	506.3038279296875	Look	109
506.3238279296875	506.4138279296875	at	109
506.4338279296875	506.7638279296875	that	109
507.5838279296875	507.6938279296875	If	110
507.7138279296875	507.8038279296875	you	110
507.8438279296875	508.0838279296875	type	110
508.3738279296875	508.6538279296875	Jimmy	110
508.7338279296875	509.0238279296875	Wales	110
509.1038279296875	509.3838279296874	monkey	110
509.4838279296875	509.9638279296875	selfie	110
510.0238279296875	510.2638279296875	into	110
510.2638279296875	510.3438279296875	the	110
510.3838279296874	510.7938279296875	Google	110
511.2638279296875	511.3938279296875	you	110
511.2638279296875	511.3938279296875	'll	110
511.4138279296875	511.5838279296875	find	110
511.6038279296875	511.6438279296875	a	110
511.7038279296875	511.9538279296875	photo	110
512.0338279296875	512.0938279296876	of	110
512.1338279296875	512.2238279296876	an	110
512.2438279296875	512.5138279296875	adult	110
512.5938279296876	512.7638279296875	male	110
512.8638279296875	513.2838279296875	human	110
513.8138279296875	514.0538279296875	holding	110
514.0538279296875	514.1738279296875	his	110
514.2138279296876	514.4038279296875	phone	110
514.4238279296875	514.5238279296875	up	110
514.5438279296875	514.6138279296875	in	110
514.6738279296875	514.8238279296876	one	110
514.8638279296875	515.2138279296876	hand	110
515.6138279296875	515.7138279296876	and	110
515.7138279296876	515.7738279296875	the	110
515.7738279296875	516.0138279296875	monkey	110
516.0538279296875	516.3238279296876	selfie	110
516.3438279296876	516.4238279296875	in	110
516.4438279296875	516.5138279296875	the	110
516.5538279296875	516.9138279296875	other	110
517.1738279296875	517.2938279296875	right	110
517.3138279296875	517.5138279296875	next	110
517.5138279296875	517.5738279296876	to	110
517.6138279296875	517.7538279296875	his	110
517.7938279296875	518.2438279296875	face	110
519.0338279296875	519.2938279296875	And	111
519.3938279296875	519.5338279296875	he	111
519.3938279296875	519.5338279296875	's	111
519.5538279296875	519.6538279296875	got	111
519.6738279296875	519.7638279296875	his	111
519.7838279296875	520.0638279296875	lips	111
520.0838279296875	520.3838279296875	puckered	111
520.4438279296875	520.7238279296874	up	111
520.9538279296875	521.1038279296874	like	111
521.1238279296875	521.1738279296875	a	111
521.2338279296875	521.5238279296875	duck	111
522.5246279296875	522.5846279296875	He	112
522.6246279296874	522.7946279296875	looks	112
522.8346279296875	523.5246279296875	ridiculous	112
524.4165279296875	524.5465279296875	Now	113
524.5865279296875	524.6665279296875	is	113
524.7465279296875	524.9365279296875	he	113
525.0365279296875	525.1465279296875	is	113
525.1465279296875	525.2565279296875	that	113
525.3965279296875	525.6665279296875	face	113
525.7065279296875	525.8665279296875	he	113
525.7065279296875	525.8665279296875	's	113
525.8665279296875	526.2865279296875	making	113
526.3265279296875	526.4365279296875	is	113
526.4365279296875	526.8365279296875	that	113
528.3147279296875	528.4147279296875	Well	114
528.4547279296875	528.5847279296875	it	114
528.4547279296875	528.5847279296875	's	114
528.6047279296874	528.8247279296875	like	114
528.8247279296875	528.8547279296874	a	114
528.9547279296875	529.1547279296875	duck	114
529.1747279296875	529.4547279296875	face	114
528.8106279296875	528.9006279296875	And	115
528.9406279296875	529.2106279296875	he	116
528.9406279296875	529.2106279296875	's	116
529.5506279296875	529.7106279296875	Why	116
529.9106279296875	530.0506279296875	why	116
530.0906279296875	530.2106279296875	is	116
529.5187279296875	529.5687279296875	I	117
529.5687279296875	529.7487279296874	do	117
529.5687279296875	529.7487279296874	n't	117
529.7487279296874	529.8887279296875	know	117
529.8887279296875	530.0787279296875	where	117
530.0787279296875	530.1787279296875	that	117
530.2387279296875	530.5087279296876	comes	117
530.5087279296876	530.7187279296875	from	117
531.0568279296875	531.1668279296875	I	118
531.2268279296875	531.3268279296875	do	118
531.2268279296875	531.3268279296875	n't	118
531.4268279296875	531.7368279296875	either	118
530.7160279296875	530.7960279296875	But	119
530.8160279296875	530.8560279296875	a	119
530.755	530.891	lot	119
530.9760279296875	531.0560279296875	of	119
531.0760279296875	531.3560279296875	people	119
531.4160279296875	531.6360279296875	seem	119
531.6560279296875	531.7360279296876	to	119
531.7560279296875	531.9160279296875	do	119
531.9160279296875	532.0860279296875	this	119
532.1760279296875	532.3760279296876	duck	119
532.4160279296875	532.8760279296876	lips	119
533.6195279296875	533.6895279296875	How	120
533.7295279296875	533.8095279296875	did	120
533.8695279296875	533.9495279296875	you	120
533.9895279296875	534.1595279296874	feel	120
534.2195279296875	534.3195279296875	when	120
534.3595279296875	534.4895279296875	you	120
534.7795279296874	534.9595279296875	saw	120
534.9595279296875	535.1095279296875	that	120
535.1495279296875	535.3895279296875	Jimmy	120
535.4095279296874	535.6695279296875	Wales	120
535.6895279296875	536.0495279296875	selfie	120
536.1095279296875	536.2495279296875	with	120
536.3795279296875	536.5495279296875	your	120
536.5895279296875	536.8395279296875	monkey	120
536.8795279296875	537.2295279296875	selfie	120
538.6080279296875	538.8080279296875	So	121
538.8880279296875	539.2780279296875	angry	121
546.7894279296875	547.0494279296875	David	122
547.1294279296875	547.2794279296875	was	122
547.2994279296875	547.6094279296875	fighting	122
547.6094279296875	548.3494279296875	Goliath	122
548.9394279296874	549.0394279296875	And	123
549.0394279296875	549.1994279296875	then	124
549.1994279296875	549.3994279296875	one	124
549.3994279296875	549.6994279296875	day	124
549.8394279296875	549.8994279296875	the	124
549.9194279296875	550.1794279296874	battle	124
550.2194279296875	550.3694279296875	took	124
550.4494279296875	550.6094279296875	on	124
550.6494279296875	550.9394279296874	epic	124
550.9994279296875	551.1694279296875	new	124
551.1694279296875	552.0594279296874	proportions	124
552.7394279296875	552.7694279296875	It	125
552.7794279296875	552.8794279296875	was	125
552.8794279296875	553.0594279296874	like	125
553.0794279296875	553.2494279296875	King	125
553.2694279296875	553.5394279296875	Kong	125
553.5594279296874	553.7594279296875	walked	125
553.8394279296875	553.9994279296875	onto	125
554.0394279296875	554.0894279296875	the	125
554.1494279296875	554.5894279296875	scene	125
554.6694279296875	554.7894279296875	and	125
554.7894279296875	554.9194279296875	now	125
554.9794279296875	555.2394279296875	David	125
555.2594279296875	555.3894279296875	had	125
555.3894279296875	555.4594279296875	to	125
555.4794279296875	555.7294279296875	battle	125
555.7894279296875	556.0094279296875	him	125
556.0494279296875	556.3694279296875	too	125
557.4994279296875	557.5794279296875	The	126
557.5994279296875	557.9394279296874	dispute	126
557.9794279296875	558.1194279296875	with	126
558.1394279296875	558.8794279296875	Wikimedia	126
558.8994279296875	559.0694279296875	had	126
559.0894279296875	559.5994279296875	generated	126
559.5994279296875	559.8194279296875	some	126
559.8394279296875	560.1094279296875	press	126
560.1494279296875	560.2294279296875	in	126
560.2294279296875	560.2894279296875	the	126
560.3694279296875	560.8794279296875	UK	126
561.7794279296875	561.8494279296875	And	127
561.8694279296875	562.0594279296874	one	127
562.0594279296874	562.3094279296874	day	127
562.5594279296874	562.8094279296874	David	127
562.5594279296874	562.8094279296874	's	127
562.8694279296875	563.0794279296875	wife	127
563.1194279296875	563.1894279296874	was	127
563.2494279296875	563.8294279296875	online	127
564.2198279296875	564.3598279296875	There	128
564.3798279296875	564.4398279296875	it	128
564.4798279296875	564.7998279296875	was	128
564.8598279296875	565.0898279296875	Um	128
565.7098279296875	566.2998279296875	photographer	129
566.3598279296875	566.5798279296876	being	129
566.6598279296875	566.9498279296874	sued	129
566.9698279296875	567.1398279296875	by	129
567.1798279296875	567.2098279296875	a	129
567.3098279296875	567.7398279296875	monkey	129
568.0609279296875	568.1209279296875	You	130
568.1609279296875	568.3409279296875	found	130
568.4009279296874	568.5309279296876	out	130
568.5509279296875	568.6109279296875	the	130
568.6709279296875	568.9409279296875	monkey	130
568.9609279296875	569.1309279296875	was	130
569.1909279296875	569.4509279296875	suing	130
569.4909279296875	569.7609279296875	you	130
569.9609279296875	570.2409279296875	because	130
570.3009279296875	570.3909279296875	your	130
570.4309279296875	570.7709279296874	wife	130
570.8709279296875	571.1209279296875	found	130
571.1409279296875	571.2309279296875	it	130
571.2909279296875	571.6609279296875	online	130
572.5210279296875	572.7610279296875	Yeah	131
573.0996279296875	573.2196279296875	Hm	131
573.5686279296875	573.7186279296875	Just	131
573.7386279296875	573.8086279296875	as	131
573.8486279296875	573.8886279296875	I	131
573.9486279296875	574.1686279296875	found	131
574.2286279296875	574.3386279296875	out	131
574.3586279296875	574.9786279296875	Wikipedia	131
575.0186279296875	575.1886279296875	was	131
575.1886279296875	575.5686279296875	stealing	131
575.6286279296875	575.7686279296875	it	131
575.9086279296874	576.1786279296875	because	131
576.2386279296875	576.2686279296875	I	131
576.3486279296875	576.7386279296875	stumbled	131
576.7386279296875	577.0586279296875	across	131
577.1986279296875	577.3086279296875	it	131
577.3486279296875	577.4386279296875	I	132
577.4786279296875	577.6886279296875	also	132
577.7486279296875	578.0886279296875	stumbled	132
578.1086279296875	578.3786279296875	across	132
578.3786279296875	578.4386279296875	the	132
578.4586279296875	578.6886279296875	fact	132
578.6886279296875	578.7486279296875	that	132
578.7686279296875	578.8186279296875	I	132
578.8386279296875	578.9486279296875	was	132
578.9686279296875	579.0986279296875	being	132
579.1386279296875	579.4086279296874	sued	132
579.4286279296875	579.5886279296875	by	132
579.5886279296875	579.6186279296875	a	132
579.6386279296875	580.0486279296875	monkey	132
580.9219279296875	580.9719279296875	The	133
581.0119279296875	581.3019279296875	monkey	133
581.3819279296875	581.4519279296875	in	133
581.4519279296875	581.5119279296875	the	133
581.5319279296875	581.8619279296875	selfie	133
581.9219279296875	582.4019279296875	photos	133
582.4419279296875	582.5819279296875	was	133
582.6019279296875	582.8219279296875	suing	133
582.8419279296875	582.9619279296875	him	133
582.9819279296875	583.0719279296875	for	133
583.0919279296875	583.5419279296875	copyright	133
583.6019279296875	584.7119279296875	infringement	133
584.8319279296875	584.9219279296875	with	133
584.9219279296875	585.0119279296875	the	133
585.0319279296875	585.1619279296875	help	133
585.2219279296875	585.2819279296875	of	133
585.4019279296875	585.7919279296875	PETA	133
586.2319279296875	586.5719279296875	People	133
586.6119279296875	586.7219279296875	for	133
586.7219279296875	586.8119279296875	the	133
586.8519279296875	587.1219279296874	Ethical	133
587.2019279296875	587.5119279296875	Treatment	133
587.5519279296875	587.6119279296875	of	133
587.6319279296875	588.2019279296875	Animals	133
589.1019279296875	589.3319279296875	David	134
589.3519279296875	589.5219279296875	called	134
589.5419279296875	589.6519279296875	his	134
589.6919279296875	590.0819279296875	lawyers	134
590.1419279296875	590.2419279296874	and	134
590.3019279296875	590.6519279296875	said	134
590.8593279296875	590.9993279296875	Look	135
591.0193279296875	591.1293279296875	Have	135
591.1493279296875	591.1893279296875	you	135
591.2493279296875	591.4993279296875	seen	135
591.5193279296875	591.6893279296875	what	135
591.5193279296875	591.6893279296875	's	135
591.7293279296875	591.9993279296875	happening	135
592.0793279296875	592.4193279296875	now	135
592.4393279296875	592.6293279296875	What	135
592.6493279296875	592.7693279296875	can	135
592.7693279296875	592.8693279296875	we	135
592.8893279296875	593.1293279296875	do	135
593.1893279296875	593.3193279296875	And	136
593.3193279296875	593.5193279296875	they	136
593.5793279296875	593.8893279296875	said	136
594.3293279296875	594.7393279296875	Dave	136
595.2193279296876	595.3793279296875	this	136
595.4593279296874	595.6193279296875	is	136
595.7093279296874	596.2893279296875	clearly	136
596.3293279296875	596.3893279296875	an	136
596.4093279296875	596.7093279296874	April	136
596.7093279296874	597.3793279296875	Fools	136
597.4593279296874	597.9293279296875	Somebody	137
597.9293279296875	598.0993279296875	is	137
598.1193279296875	598.4293279296875	having	137
598.4493279296875	598.6093279296875	you	137
598.6293279296875	598.8593279296875	on	137
599.7793279296875	599.8393279296874	They	138
599.8593279296875	600.0893279296874	said	138
600.1093279296875	600.3793279296875	just	138
600.3993279296875	600.6293279296875	sit	138
600.6493279296875	600.9693279296876	back	138
601.0293279296875	601.2293279296875	Let	139
601.0293279296875	601.2293279296875	's	139
601.2093279296874	601.3693279296875	see	139
601.4093279296875	601.5493279296875	what	139
601.5693279296875	602.0693279296875	happens	139
602.0893279296874	602.2293279296875	But	140
602.3493279296875	602.5693279296875	do	140
602.5693279296875	602.7393279296875	not	140
602.7593279296875	603.1493279296875	respond	140
603.1693279296875	603.2693279296875	to	140
603.3093279296875	603.4793279296875	it	140
604.5893279296874	604.7893279296875	And	141
604.9993279296875	605.1293279296875	you	141
605.1493279296875	605.3693279296875	ca	141
605.1493279296875	605.3693279296875	n't	141
605.5093279296875	605.6393279296875	you	141
605.6593279296875	605.8293279296875	know	141
605.9293279296875	606.0993279296875	you	141
605.9293279296875	606.0993279296875	've	141
606.1193279296875	606.2493279296875	got	141
606.2693279296875	606.5093279296875	nothing	141
606.5493279296875	606.6293279296875	to	141
606.6293279296875	606.7493279296875	worry	141
606.7493279296875	606.9593279296874	about	141
606.9593279296874	607.1493279296875	until	141
607.2293279296875	607.2793279296875	you	141
607.2593279296875	607.3793279296875	get	141
607.4193279296875	607.6593279296875	served	141
607.6593279296875	608.0693279296875	papers	141
608.0893279296874	608.2893279296875	Let	142
608.0893279296874	608.2893279296875	's	142
608.2893279296875	608.4493279296875	see	142
608.4493279296875	608.5493279296875	what	142
608.5693279296875	608.9993279296875	happens	142
609.0978279296875	609.2778279296875	Right	143
609.5268279296874	609.5968279296875	And	143
609.6368279296875	609.8568279296875	sure	143
609.9168279296875	610.2868279296875	enough	143
610.2868279296875	610.5868279296875	one	143
611.0568279296875	611.6568279296876	afternoon	143
611.6568279296876	611.7168279296875	I	143
611.7568279296875	611.9068279296876	was	143
611.9268279296875	611.9868279296875	at	143
612.0268279296874	612.3168279296875	home	143
612.3568279296875	612.5068279296875	And	144
612.5068279296875	612.6368279296875	there	144
612.5068279296875	612.6368279296875	's	144
612.6768279296875	612.7068279296875	a	144
612.7268279296875	612.9168279296875	knock	144
612.9368279296875	612.9968279296875	at	144
612.9968279296875	613.0768279296875	the	144
613.1168279296875	613.4768279296875	door	144
614.3068279296875	614.4068279296876	And	145
614.4268279296875	614.4968279296875	a	145
614.6568279296876	614.7368279296875	and	145
614.7768279296874	614.8068279296875	a	145
614.8268279296875	614.9768279296875	man	145
615.0168279296875	615.1068279296875	in	145
615.1268279296875	615.1668279296875	a	145
615.1868279296875	615.4168279296875	black	145
615.4968279296875	615.8868279296875	suit	145
616.3668279296875	616.7468279296875	um	145
616.9968279296875	617.1068279296875	was	145
617.1268279296875	617.4168279296875	standing	145
617.4768279296875	617.6168279296875	in	145
617.6168279296875	617.8168279296875	my	145
617.8568279296875	618.1968279296875	porch	145
618.2568279296875	618.6268279296875	way	145
618.7368279296875	618.8968279296874	Or	146
618.9368279296875	619.0168279296875	I	146
619.0368279296875	619.2768279296874	opened	146
619.2768279296874	619.3368279296875	the	146
619.3968279296874	619.7468279296875	door	146
619.8068279296875	620.1768279296875	He	147
620.3868279296875	620.7568279296875	thrust	147
620.7568279296875	620.8268279296875	a	147
620.8268279296875	621.2468279296875	large	147
621.3968279296874	621.8668279296875	A4	147
621.9068279296876	622.3368279296875	sized	147
622.3768279296875	622.5668279296875	white	147
622.5668279296875	623.0268279296874	envelope	147
623.0268279296874	623.0968279296875	in	147
623.0968279296875	623.2268279296875	my	147
623.2468279296875	623.5568279296875	hand	147
624.1868279296875	624.2868279296875	And	148
624.3268279296875	624.5468279296875	says	148
624.5868279296875	624.6968279296875	I	148
624.5868279296875	624.6968279296875	've	148
624.7168279296875	624.8068279296875	been	148
624.8268279296875	625.3868279296875	instructed	148
625.4268279296875	625.5968279296875	to	148
625.8468279296875	625.9468279296875	to	148
625.9468279296875	626.2768279296874	pass	148
626.2768279296874	626.5468279296875	these	148
626.5468279296875	626.6668279296875	to	148
626.6868279296875	626.9468279296875	you	148
627.6168279296875	627.7568279296875	So	149
627.8368279296875	627.9268279296875	I	149
628.0068279296875	628.2468279296875	said	149
628.3468279296875	628.4968279296875	what	149
628.5768279296875	628.7468279296875	are	149
628.7868279296875	629.0768279296875	they	149
629.6968279296875	629.8168279296875	And	150
629.8868279296875	629.9768279296875	I	150
629.9968279296875	630.3668279296875	opened	150
630.3868279296875	630.4668279296875	it	150
630.4668279296875	630.5968279296875	in	150
630.6568279296876	630.9168279296875	front	150
630.9368279296875	631.0268279296874	of	150
631.0468279296875	631.2468279296875	him	150
631.6468279296874	632.1568279296876	And	151
632.1768279296875	632.2768279296874	I	151
632.3568279296875	632.5068279296875	took	151
632.5668279296875	632.6368279296875	it	151
632.6368279296875	633.0268279296874	out	151
633.0668279296875	633.1768279296875	And	152
633.2368279296875	633.3468279296875	I	152
633.4068279296876	633.5968279296875	said	152
633.6368279296875	633.7268279296875	to	152
633.7468279296875	633.9768279296875	him	152
634.0568279296875	634.1068279296875	do	153
634.1468279296874	634.1968279296875	you	153
634.2568279296875	634.4268279296875	know	153
634.4268279296875	634.5968279296875	what	153
634.6368279296875	634.8068279296875	this	153
634.8868279296875	635.0968279296875	is	153
635.1168279296875	635.2168279296875	And	154
635.2368279296875	635.2768279296874	he	154
635.3568279296875	635.6068279296875	said	154
635.6268279296875	635.7568279296875	not	154
635.8368279296875	636.3368279296875	really	154
636.7968279296875	636.8368279296875	I	155
636.8768279296875	637.0268279296874	said	155
637.0668279296875	637.2068279296875	I	156
637.0668279296875	637.2068279296875	'm	156
637.2268279296875	637.4568279296875	being	156
637.5168279296875	637.8568279296875	sued	156
